"postId","date","title","videoFile","youtubeUrl","youtubeId"
"934243ed252f","2026-02-11","龍門心法（斷除障礙） 第 11 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1415592799978134.mp4","",""
"a58bc9b8be69","2026-02-11","龍門心法（斷除障礙） 第 10 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/879142541600853.mp4","",""
"2f5542724cf8","2026-02-11","龍門心法（斷除障礙） 第 9 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/908279675029894.mp4","",""
"6d6e8e6d641a","2026-02-11","龍門心法（斷除障礙） 第 8 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1555549669084599.mp4","",""
"ad1a8eca3c20","2026-02-11","龍門心法（斷除障礙） 第 7 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2075251836658992.mp4","",""
"93364f69b94f","2026-02-11","龍門心法（斷除障礙） 第 6 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1529012204849300.mp4","",""
"4e2104d7637b","2026-02-11","龍門心法（斷除障礙） 第 5 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1449293346746302.mp4","",""
"69112a054d2a","2026-02-11","龍門心法（斷除障礙） 第 4 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/25944855551835302.mp4","",""
"7938c2653d18","2026-02-11","龍門心法（斷除障礙） 第 3 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3609121262562340.mp4","",""
"bb4c899788e8","2026-02-11","龍門心法（斷除障礙） 第 2 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2128372921033940.mp4","",""
"44d3522000ee","2026-02-11","龍門心法（斷除障礙） 第 1 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3085967034931259.mp4","",""
"1c51bfe31eb6","2026-02-11","2026-02-11 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/914253827673244.mp4","",""
"dd7e8bf6d1ba","2026-02-11","龍門心法《斷除障礙》","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3438180509669644.mp4","",""
"b8b151586c80","2026-02-10","《龍門心法》 清淨身心第 14 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/892823886705052.mp4","",""
"eb584f414de4","2026-02-10","《龍門心法》 清淨身心第 13 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/879725781698650.mp4","",""
"d3148f70d665","2026-02-10","《龍門心法》 清淨身心第 12 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2249859832208592.mp4","",""
"78413d4b9203","2026-02-10","《龍門心法》 清淨身心第 11 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/905539798536973.mp4","",""
"3af2271c1347","2026-02-10","《龍門心法》 清淨身心第 10 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/940338458566423.mp4","",""
"b1ebd4a98907","2026-02-10","《龍門心法》 清淨身心第 9 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1415309797002682.mp4","",""
"9b24e4227ac3","2026-02-10","《龍門心法》 清淨身心第 8 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/919172614070985.mp4","",""
"781d52dea624","2026-02-10","《龍門心法》 清淨身心第 7 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1250927686981474.mp4","",""
"35ae3951f768","2026-02-10","《龍門心法》 清淨身心第 6 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1482996070120694.mp4","",""
"f00c9375caf7","2026-02-10","《龍門心法》 清淨身心第 5 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/752224601290540.mp4","",""
"7290e9630ef9","2026-02-10","《龍門心法》 清淨身心第 4 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1111697214344342.mp4","",""
"be87ae422435","2026-02-10","《龍門心法》 清淨身心第 3 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2024667438098159.mp4","",""
"9903ef086221","2026-02-10","《龍門心法》 清淨身心第 2 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/962018132817929.mp4","",""
"d01f32d74fc3","2026-02-10","《龍門心法》 清淨身心第 1 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2400491843729321.mp4","",""
"8eb4991bfec8","2026-02-10","龍門心法《清淨身心》一文旨在闡述道教修煉的核心：透過身心的徹底淨化來...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1145545264195100.mp4","",""
"06ca896787ce","2026-02-10","《八二三注》第三章、描繪民國四十七年八二三砲戰前夕，國軍部隊由高雄港...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2031018504421824.mp4","",""
"06ca896787ce","2026-02-10","《八二三注》第三章、描繪民國四十七年八二三砲戰前夕，國軍部隊由高雄港...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/732437056415543.mp4","",""
"6b2b2f7cb565","2026-02-09","<823注>","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/26151651314438780.mp4","",""
"ef7dbcb00e18","2026-02-07","『長春真人西遊記』第三章","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2691197341245555.mp4","",""
"1c711363bca0","2026-02-05","《全真龍門方便法門》 影片🎦第五講","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1966521520632291.mp4","",""
"0e34bd1170d7","2026-02-05","《全真龍門方便法門》 影片🎦第五講","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1966521520632291.mp4","",""
"ae94f8ec415f","2026-02-01","🎬《長春真人西遊記》 第二章","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/710615851988909.mp4","",""
"90233bd25bdb","2026-02-01","《全真龍門方便法門》 影片4🎦 第 15 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1217593569896030.mp4","",""
"cbe8c0b9ab3a","2026-02-01","《全真龍門方便法門》 影片4🎦 第 13 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/782751001524237.mp4","",""
"cf427243d696","2026-02-01","《全真龍門方便法門》 影片4🎦 第 12 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1270491624932343.mp4","",""
"cc762135feac","2026-02-01","《全真龍門方便法門》 影片4🎦 第 11 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1903596900529426.mp4","",""
"37e2bd445ded","2026-02-01","《全真龍門方便法門》 影片4🎦 第 10 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1861159521177796.mp4","",""
"03f057599138","2026-02-01","《全真龍門方便法門》 影片4🎦 第 9 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/755552897168017.mp4","",""
"3f1b6f48bc1a","2026-02-01","《全真龍門方便法門》 影片4🎦 第 7 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/906195278477351.mp4","",""
"35b5eebab38d","2026-02-01","《全真龍門方便法門》 影片4🎦 第 6 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/904398625434869.mp4","",""
"f232cc63e377","2026-02-01","《全真龍門方便法門》 影片4🎦 第 5 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/775056875637450.mp4","",""
"d7c5f4a217a4","2026-02-01","《全真龍門方便法門》 影片4🎦 第 4 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1558959425316457.mp4","",""
"58ddeae7fb57","2026-02-01","《全真龍門方便法門》 影片4🎦 第 3 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1557894082086431.mp4","",""
"fcc7017e726b","2026-02-01","《全真龍門方便法門》 影片4🎦 第 2 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/668911832914923.mp4","",""
"92eb42162a33","2026-02-01","《全真龍門方便法門》 影片4🎦 第 1 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/824618043935499.mp4","",""
"fa096033b383","2026-02-01","《全真龍門方便法門》 影片4🎦","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/4475393909410116.mp4","",""
"f07580a725f6","2026-01-31","《全真龍門方便法門》影片2🎦 第 7 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1341396394457769.mp4","",""
"ff4e76ee2d48","2026-01-31","《全真龍門方便法門》影片2🎦 第 6 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2128789544613894.mp4","",""
"d428a155e4f9","2026-01-31","《全真龍門方便法門》影片2🎦 第 5 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1591333018575353.mp4","",""
"9e3bf3ee8d57","2026-01-31","《全真龍門方便法門》影片2🎦 第 4 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/932756085744934.mp4","",""
"48699b4c38c8","2026-01-31","《全真龍門方便法門》影片2🎦 第 3 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/25685645427723547.mp4","",""
"3a83b5658523","2026-01-31","《全真龍門方便法門》影片2🎦 第 2 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1445138126986743.mp4","",""
"db7ae5a681b2","2026-01-31","《全真龍門方便法門》影片2🎦 第 1 部","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1624991348920456.mp4","",""
"d37a2c27fb89","2026-01-30","2026.1.30 書店筆記🎦","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1238968078169517.mp4","",""
"dd297a93239b","2026-01-29","2026-01-29 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1164206532260115.mp4","",""
"3480c5ea840c","2026-01-29","林圓安","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1164206532260115.mp4","",""
"dbb7aead1568","2026-01-23","2026-01-23 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/818691494557283.mp4","",""
"a338f35eb8f2","2026-01-23","2026.1.22 書店筆記📝","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/818691494557283.mp4","",""
"c724d4473ef5","2026-01-22","2025 音樂總結","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/4317966415122454.mp4","",""
"c9b12956d28a","2025-12-14","《浪人劍客 20》","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3984877601798083.mp4","",""
"72723e29e019","2025-12-07","這本《趙無極自畫像》","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1553398609028588.mp4","",""
"be0dcfe72cd2","2025-11-12","《堪輿指南》為集文書局出版的風水經典實務書，由蕭智深撰寫。全書以傳統...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1759573918090955.mp4","",""
"42886cd10860","2025-11-08","#全真派創始人","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/821056070670029.mp4","",""
"6f52b435e1fe","2025-11-06","《五彩活盤奇門遁甲統宗大全》為奇門遁甲術數的重要彙編之一，據傳源自諸...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/828040696644511.mp4","",""
"f892197fa8ba","2025-10-19","2025-10-19 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1147652743586934.mp4","",""
"3a20a8408e4f","2025-10-13","《聽懂暗示，回話暖心的聰明接話術》作者山口拓朗為日本知名說話／傳達力...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1312707140650815.mp4","",""
"622b0c25fb16","2025-10-03","2025-10-03 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1371532837689424.mp4","",""
"efaaed1a5697","2025-10-02","2025-10-02 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1371532837689424.mp4","",""
"de4936661a71","2025-09-15","2025.9.15:閃電連綿半個時辰，卻無一聲雷響。古人早有歎：《左...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1873236143576810.mp4","",""
"5cd442086da5","2025-09-10","2025年陰曆七月十七日、亳州市四海龍王廟西王母聖誕文化活動！","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2563573173983301.mp4","",""
"cefb1b4913d6","2025-09-10","2025年陰曆七月十七日、亳州市四海龍王廟西王母聖誕文化活動！","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2563573173983301.mp4","",""
"841f649d383e","2024-10-24","這張黑膠唱片的內容是關於英國作曲家喬治·弗里德里希·韓德爾（Geor...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1225243455415599.mp4","",""
"4f7d76ef9132","2024-10-17","2024-10-17 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/895291889194436.mp4","",""
"1abb94db2006","2024-10-17","Anthony Ventura（原名：Erich Otto Enge...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/895291889194436.mp4","",""
"035400ba2e47","2024-10-08","這張唱片是由 Da Beatminerz 製作的，兩首歌曲：“Tak...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/832486305726489.mp4","",""
"41a49d1b8727","2024-10-08","2024-10-08 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/832486305726489.mp4","",""
"1adfd0628f6c","2024-06-28","2024.6.28","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/403763238665090.mp4","",""
"812a1521c2fd","2024-06-27","2024.6.27","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1459235951464781.mp4","",""
"5a6776c28e2d","2024-06-23","2024.6.22","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/367779212614500.mp4","",""
"c0e6f1ac85d5","2023-05-31","天公不作美","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/967461230953556.mp4","",""
"e1a37680513b","2023-05-27","南國生活節回饋10%","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/796553651821239.mp4","",""
"115cfb1a894d","2022-04-08","2022-04-08 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/653595859075474.mp4","",""
"115cfb1a894d","2022-04-08","2022-04-08 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/522242879288532.mp4","",""
"7649cd56beb2","2022-03-28","….回家就想看個電視，放空一下，","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/528242522006313.mp4","",""
"7e6a9725f342","2022-03-28","2022-03-28 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/517424090052590.mp4","",""
"73b01db2123a","2022-03-26","2022-03-26 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/366504038684778.mp4","",""
"73b01db2123a","2022-03-26","2022-03-26 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/5517792921593952.mp4","",""
"693375217bf8","2022-03-24","2022-03-24 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/954035681922864.mp4","",""
"faccd23bdd26","2022-03-18","Hey Siri 打開客廳冷氣！！","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/649056722874260.mp4","",""
"1b2e32c02012","2022-03-12","2022-03-12 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3184684688432909.mp4","",""
"1b2e32c02012","2022-03-12","2022-03-12 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/372690894680271.mp4","",""
"f9e7f45459a7","2022-03-11","2022-03-11 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1963899010485558.mp4","",""
"673348b0b392","2022-02-26","應該是成功了。","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/286007400305361.mp4","",""
"7be5736ba360","2022-02-23","2022-02-23 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/704268584343804.mp4","",""
"0685be7c5427","2022-02-21","以有限的生命追求無窮的功名，","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/282523077321319.mp4","",""
"a0374fc7dbb0","2022-02-13","2022-02-13 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1546504585732864.mp4","",""
"cdf77e0245e9","2022-02-12","2022-02-12 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1018330465698306.mp4","",""
"4fea1e8dc17e","2022-02-09","2022-02-09 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/495726418816081.mp4","",""
"e99c866f6f2d","2022-02-08","2022-02-08 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1275147986306841.mp4","",""
"a7c8f8c15df1","2022-02-07","草….發個抱怨文就下大爆雨，","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1074938213358684.mp4","",""
"d9bdb76772ce","2022-02-07","2022-02-07 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/268542368719285.mp4","",""
"d9bdb76772ce","2022-02-07","2022-02-07 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/361513619307839.mp4","",""
"09ffd917d78f","2021-05-20","簡訊實聯制要如何申請","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/6176596862354304.mp4","",""
"8d4c923897fb","2021-05-08","海上飆車","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/6112633642083960.mp4","",""
"25cd4a246732","2021-05-08","海上飆車","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/6112633642083960.mp4","",""
"6d269696069d","2021-02-22","2021.2.22","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/5717913728222622.mp4","",""
"6d465d6df39d","2021-01-01","新蘭漁港","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/5482173458463318.mp4","",""
"be7c455a35e1","2021-01-01","2021-01-01 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/5482173458463318.mp4","",""
"be7c455a35e1","2021-01-01","2021-01-01 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/5481656568515007.mp4","",""
"12292eab1ec8","2021-01-01","加路蘭海岸","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/5481656568515007.mp4","",""
"8d18a711dd0e","2020-10-01","20201001","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/5051580144855987.mp4","",""
"969272d10ce7","2020-09-18","2020.9.18","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/4981677035179632.mp4","",""
"cc51a8d9d537","2019-12-28","快樂的qq蛋要出爐了！","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3840737309273616.mp4","",""
"7d9358685494","2019-12-13","2019.12.13","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3787410651272949.mp4","",""
"e1f981583930","2019-11-12","後浦16藝文特區","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3672848589395823.mp4","",""
"c4b6e55111a8","2019-11-07","2019-11-07 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3654286324585383.mp4","",""
"7a086626d31c","2019-11-07","2019.11.7","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3654286324585383.mp4","",""
"92b429a6567e","2019-10-19","2019-10-19 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3589639621050054.mp4","",""
"92b429a6567e","2019-10-19","2019-10-19 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3589302477750435.mp4","",""
"15eb9a91140e","2019-10-19","浪浪浪....","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3589639621050054.mp4","",""
"53a28e8fc1e1","2019-10-19","台東 加路蘭海岸線","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3589302477750435.mp4","",""
"ab1fd4753f5b","2019-10-16","真舒服的一段路，走一回。","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3578615242152492.mp4","",""
"ed7967948ae0","2019-10-11","煎鳥蛋","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3563096053704411.mp4","",""
"13c02b13c7ae","2019-10-11","不用五分就到旗津了。","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3562988000381883.mp4","",""
"855b88849581","2019-08-15","狂風暴雨不停，又是雨讀的一天，","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3395803220433696.mp4","",""
"78ff02adac4f","2019-08-08","2019-08-08 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/473982916499087.mp4","",""
"000442e2314e","2019-08-08","林宜毅的 7 月動態回顧","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/473982916499087.mp4","",""
"7e0bdc87adad","2019-08-05","看漫畫看了那麼久的北大路魯山人，","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3368725839808101.mp4","",""
"7e0bdc87adad","2019-08-05","看漫畫看了那麼久的北大路魯山人，","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3368725859808099.mp4","",""
"dc9e0925d9e3","2019-08-03","2019-08-03 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3362196190461066.mp4","",""
"70b238093863","2019-08-03","#劉禹錫","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3362196190461066.mp4","",""
"da514526b375","2019-07-26","是應該如此。","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3341213679225984.mp4","",""
"b587258c2481","2019-06-16","2019.6.16","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3228029877211032.mp4","",""
"80307e3ac15e","2019-06-07","旅途中，","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/3202061129807907.mp4","",""
"0f9a5bbbab71","2019-03-05","2019-03-05 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2972850699395619.mp4","",""
"a6a36b986931","2019-03-05","延三海鮮餐廳","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2972850699395619.mp4","",""
"d800e91d87d2","2019-03-01","2019.3.1","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2963405103673512.mp4","",""
"1a9d162414f8","2019-02-19","2019.2.19","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2939161546097868.mp4","",""
"06f5e22fa19d","2019-02-09","#愛河","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2915798821767474.mp4","",""
"d75e0bd56928","2019-02-07","在這可以坐一下午，療癒。","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2910967708917252.mp4","",""
"b91b1839f471","2019-02-07","一路晴空萬里直衝那碗麵。","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2910712282276128.mp4","",""
"9596dd396af1","2019-02-06","帶上便當🍱和書本📚","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2908209379193085.mp4","",""
"05e030e2f7db","2019-01-20","2019-01-20 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2871092852904738.mp4","",""
"c89ab4868d64","2019-01-20","枋寮-台東","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2871092852904738.mp4","",""
"b041f4f6c801","2018-12-31","2018-12-31 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2826835137330510.mp4","",""
"6f30a2f995b9","2018-12-31","棧貳庫 KW2 / 大港倉 in 高港棧庫群","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2826835137330510.mp4","",""
"175d9af68534","2018-11-09","藍色公路","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2719075948106430.mp4","",""
"d218ec5ad4d3","2018-11-05","真舒服，等天氣冷一點再去一次","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2711167208897304.mp4","",""
"2f217e718cb0","2018-11-05","晴空萬里","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2710094202337938.mp4","",""
"427472520aef","2018-09-09","匆匆忙忙的一段路。","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2600138390000187.mp4","",""
"a68b36b8e9fb","2018-07-28","十足意境","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2508558565824837.mp4","",""
"f99e6b53ecc5","2017-12-24","2017-12-24 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2162037947143569.mp4","",""
"59d056ef28f4","2017-11-14","#老北京的快意煎餅人生","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/2104851462862218.mp4","",""
"8dec833fbad3","2016-07-13","天氣真好 ！","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1399331700080868.mp4","",""
"a09860c95df3","2016-07-09","2016-07-09 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1396273733719998.mp4","",""
"54daefc7f208","2016-04-18","早起游泳上班 ，真像國中時候","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1332294926784546.mp4","",""
"89bac39fc18d","2016-04-17","有種想在地上翻滾的港覺","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1331709210176451.mp4","",""
"167e069adf03","2016-03-29","時代真不同了 ！可以城市間快速移動推廣業務 ，要在十多年前 ，坐客運...","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1315397021807670.mp4","",""
"642d06877dc9","2016-03-20","你萬千期待 ，我萬般無奈","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1305434666137239.mp4","",""
"02fd24eded44","2016-03-09","高雄大太陽 ，台中下雨","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1295973377083368.mp4","",""
"43889877f578","2016-03-09","高雄大太陽 ，台中下雨","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1295973377083368.mp4","",""
"fec04c06e7a7","2016-02-29","神奇豬肉乾","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1288973884449984.mp4","",""
"fa172a4b3a1a","2015-12-25","彈的真爛 （卡農）","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1244878852192821.mp4","",""
"c40e372b2ae1","2015-12-05","降落高雄","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1231281606885879.mp4","",""
"c4f79a8691a3","2015-11-14","四樓 ，難怪老蔣愛這了","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1219475454733161.mp4","",""
"3281a2123070","2015-10-25","Have nice day","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1207795989234441.mp4","",""
"7c027efef56b","2015-09-14","嗯 ，自動生成影片 ，看起來上週真忙翻了","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1183158738364833.mp4","",""
"11238166522b","2015-08-18","台中開胡 ，回高雄去","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1165460870134620.mp4","",""
"945b5e005347","2015-08-17","好像在屏東當兵的時候","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1164080166939357.mp4","",""
"f7b13e4db192","2015-07-13","真想學種樂器 ，有人可陪伴","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1142384009108973.mp4","",""
"f6a0a55444ee","2015-04-28","芙蓉湖","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1095379777142730.mp4","",""
